name,year,selling_price,present_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,Model,Location,Color,Engine,Max Power,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity
Maruti Suzuki,2017,450000.0,,75000,Petrol,Commercial Registration,Manual,First,,,,,,Swift DZire VXI,Kanpur,White,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3995.0,1695.0,1555.0,5.0,42.0
Hyundai,2020,649000.0,,52236,Petrol,Individual,Manual,First,,,,,,Grand i10 Sports Edition 1.2L Kappa VTVT,Udupi,Silver,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0
Skoda,2020,3499000.0,,47000,Diesel,Individual,Automatic,First,,,,,,Kodiaq L&K 2.0 TDI 4x4 AT,Mumbai,White,,,,,4697.0,1882.0,1665.0,7.0,63.0
Audi,2019,2900000.0,,15530,Diesel,Individual,Automatic,First,,,,,,A3 35 TDI Premium + Sunroof,Goa,White,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,4456.0,1796.0,1416.0,5.0,50.0
Maruti Suzuki,2014,400000.0,,64000,Diesel,Individual,Manual,First,,,,,,Swift DZire VDI,Agra,White,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,3995.0,1695.0,1555.0,5.0,42.0
Hyundai,2020,599000.0,,35000,Petrol,Individual,Automatic,First,,,,,,Grand i10 NIOS Sportz AMT 1.2 Kappa VTVT,Kolkata,Silver,1197 cc,82 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3805.0,1680.0,1520.0,5.0,37.0
Toyota,2019,2980000.0,,92000,Diesel,Individual,Manual,First,,,,,,Fortuner 2.8 4x2 MT [2016-2020],Lucknow,Black,2755 cc,174 bhp @ 3400 rpm,420 Nm @ 1600 rpm,RWD,4795.0,1855.0,1835.0,7.0,80.0
Audi,2018,3500000.0,,18000,Petrol,Individual,Automatic,First,,,,,,A4 30 TFSI Technology Pack,Mumbai,White,1395 cc,148 bhp @ 5000 rpm,250 Nm @ 1500 rpm,FWD,4726.0,1842.0,1427.0,5.0,54.0
Honda,2016,400000.0,,50000,Petrol,Individual,Manual,First,,,,,,Jazz V Petrol,Kolkata,Red,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3955.0,1694.0,1544.0,5.0,40.0
Mercedes-Benz,2022,6975000.0,,2000,Petrol,Individual,Automatic,First,,,,,,GLC 200 Progressive,Karnal,White,1991 cc,194 bhp @ 5500 rpm,320 Nm @ 1650 rpm,RWD,4658.0,1890.0,1644.0,5.0,66.0
Audi,2013,745000.0,,72000,Diesel,Individual,Automatic,First,,,,,,A4 2.0 TDI Sline,Gurgaon,Black,,,,,,,,,
Mercedes-Benz,2016,5400000.0,,16000,Diesel,Individual,Automatic,First,,,,,,GLE 250 d,Karnal,White,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,AWD,4819.0,2141.0,1796.0,5.0,93.0
Mercedes-Benz,2015,3700000.0,,103890,Diesel,Individual,Automatic,Second,,,,,,GL-Class 350 CDI,Lucknow,Black,2987 cc,258 bhp @ 3600 rpm,619 Nm @ 1600 rpm,AWD,5120.0,1934.0,1850.0,7.0,100.0
Maruti Suzuki,2018,445000.0,,71000,Petrol,Individual,Manual,First,,,,,,Celerio ZXi [2017-2019],Ludhiana,White,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3600.0,1600.0,1560.0,5.0,35.0
Mahindra,2021,1475000.0,,12000,Diesel,Individual,Manual,First,,,,,,Thar LX 4-STR Hard Top Diesel MT,Ludhiana,Red,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,AWD,3985.0,1820.0,1844.0,4.0,57.0
Toyota,2016,2800000.0,,93000,Diesel,Individual,Automatic,First,,,,,,Fortuner 2.8 4x2 AT [2016-2020],Mohali,White,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,RWD,4795.0,1855.0,1835.0,7.0,80.0
Hyundai,2013,190000.0,,63000,Petrol,Individual,Manual,Second,,,,,,Eon Magna [2011-2012],Ludhiana,White,814 cc,56@5500,75@4000,,3495.0,1550.0,1500.0,5.0,32.0
Maruti Suzuki,2020,600000.0,,10000,Petrol,Individual,Manual,First,,,,,,Swift VXi [2014-2017],Meerut,White,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3850.0,1695.0,1530.0,5.0,42.0
Kia,2020,1835000.0,,33828,Diesel,Individual,Automatic,First,,,,,,Seltos GTX Plus AT 1.5 Diesel [2019-2020],Mumbai,White,1493 cc,114 bhp @ 4000 rpm,250 Nm @ 1500 rpm,FWD,4315.0,1800.0,1645.0,5.0,50.0
Maruti Suzuki,2019,550000.0,,48000,CNG,Individual,Manual,First,,,,,,Wagon R LXi 1.0 CNG [2019-2020],Mumbai,Silver,998 cc,58 bhp @ 5500 rpm,78 Nm @ 3500 rpm,FWD,3655.0,1620.0,1675.0,5.0,60.0
Maruti Suzuki,2017,715000.0,,71000,Diesel,Individual,Manual,First,,,,,,Vitara Brezza ZDi+ Dual Tone [2017-2018],Delhi,Red,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,3995.0,1790.0,1640.0,5.0,48.0
Mahindra,2022,2540000.0,,18000,Diesel,Individual,Automatic,First,,,,,,XUV700 AX 7 Diesel AT 7 STR,Delhi,White,2184 cc,182 bhp @ 3500 rpm,450 Nm @ 1750 rpm,FWD,4695.0,1890.0,1755.0,7.0,60.0
Maruti Suzuki,2019,525000.0,,50000,CNG,Individual,Manual,First,,,,,,Wagon R LXi (O) 1.0 CNG [2019-2020],Delhi,Grey,998 cc,58 bhp @ 5500 rpm,78 Nm @ 3500 rpm,FWD,3655.0,1620.0,1675.0,5.0,60.0
Hyundai,2015,425000.0,,48000,Petrol,Individual,Manual,First,,,,,,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],Delhi,Silver,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3765.0,1660.0,1520.0,5.0,43.0
Hyundai,2022,795000.0,,4000,Petrol,Individual,Automatic,First,,,,,,Elite i20 Sportz 1.2 IVT,Kanpur,White,1197 cc,87 bhp @ 6000 rpm,115 Nm @ 1500 rpm,FWD,3995.0,1775.0,1505.0,5.0,37.0
Honda,2010,269000.0,,73000,Petrol,Individual,Manual,Second,,,,,,City 1.5 V MT,Delhi,Silver,1497 cc,118@6600,146@4600,FWD,4420.0,1695.0,1480.0,5.0,42.0
Toyota,2013,1450000.0,,170669,Diesel,Individual,Automatic,First,,,,,,Fortuner 4x2 AT,Mumbai,White,2982 cc,171 @3600,343 @1400,,4705.0,1840.0,1850.0,7.0,80.0
Hyundai,2014,565000.0,,68000,Diesel,Individual,Manual,First,,,,,,Verna Fluidic 1.6 CRDi,Lucknow,White,1582 cc,128 bhp @ 4000 rpm,260 Nm @ 1900 rpm,FWD,4370.0,1700.0,1475.0,5.0,43.0
BMW,2015,2550000.0,,70000,Diesel,Individual,Automatic,Second,,,,,,5-Series 520d Luxury Line,Coimbatore,Blue,1995 cc,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4899.0,2094.0,1464.0,5.0,65.0
Hyundai,2015,529000.0,,57654,Petrol,Individual,Manual,First,,,,,,i20 Active 1.2 S,Zirakpur,White,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3995.0,1760.0,1555.0,5.0,45.0
Maruti Suzuki,2019,400000.0,,22000,Petrol,Individual,Manual,First,,,,,,Alto VXi (O),Ludhiana,White,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3545.0,1490.0,1475.0,5.0,35.0
Volkswagen,2012,360000.0,,80000,Diesel,Individual,Manual,Second,,,,,,Vento Trendline Diesel,Chandigarh,White,,,,,,,,,
Maruti Suzuki,2019,975000.0,,41792,Petrol,Individual,Manual,First,,,,,,XL6 Zeta MT Petrol,Pune,Blue,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD,4445.0,1775.0,1700.0,6.0,45.0
BMW,2017,2600000.0,,41000,Diesel,Individual,Automatic,First,,,,,,X1 sDrive20d Expedition,Hyderabad,Blue,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,FWD,4439.0,1821.0,1612.0,5.0,51.0
Mercedes-Benz,2013,2390000.0,,107021,Diesel,Individual,Automatic,Second,,,,,,GL-Class 350 CDI,Delhi,White,2987 cc,258 bhp @ 3600 rpm,619 Nm @ 1600 rpm,AWD,5120.0,1934.0,1850.0,7.0,100.0
Kia,2019,1550000.0,,17000,Petrol,Individual,Manual,First,,,,,,Seltos GTX Plus 1.4 [2020-2021],Bangalore,White,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,FWD,4315.0,1800.0,1645.0,5.0,50.0
Maruti Suzuki,2019,430000.0,,57993,Petrol,Individual,Automatic,First,,,,,,Alto VXi AMT,Hyderabad,White,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3545.0,1490.0,1475.0,5.0,35.0
Tata,2021,1275000.0,,18000,Electric,Individual,Automatic,First,,,,,,Tigor EV XZ Plus,Hyderabad,Grey,,,,FWD,3993.0,1677.0,1532.0,5.0,
Maruti Suzuki,2018,600000.0,,32000,Petrol,Individual,Manual,First,,,,,,Baleno Delta 1.2,Mohali,Silver,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3995.0,1745.0,1500.0,5.0,37.0
Toyota,2018,1650000.0,,25914,Petrol,Corporate,Automatic,First,,,,,,Corolla Altis VL AT Petrol,Pune,Brown,1798 cc,138 bhp @ 6400 rpm,173 Nm @ 4000 rpm,FWD,4620.0,1775.0,1475.0,5.0,55.0
Jaguar,2014,3350000.0,,49235,Diesel,Individual,Automatic,First,,,,,,XF 3.0 V6 Premium Luxury,Bangalore,Purple,,,,,,,,,
Audi,2022,9400000.0,,4500,Petrol,Individual,Automatic,First,,,,,,Q7 Technology 55 TFSI,Delhi,Black,2995 cc,335 bhp @ 5200 rpm,500 Nm @ 1370 rpm,AWD,5064.0,1970.0,1703.0,7.0,85.0
Maruti Suzuki,2014,250000.0,,114000,Petrol,Individual,Manual,Second,,,,,,Alto VXi,Aurangabad,White,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,3620.0,1475.0,1460.0,5.0,35.0
Mahindra,2016,994999.0,,105000,Diesel,Individual,Automatic,Second,,,,,,XUV500 W10 AT,Mumbai,Grey,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,FWD,4585.0,1890.0,1785.0,7.0,70.0
Maruti Suzuki,2016,675000.0,,45000,Diesel,Individual,Manual,First,,,,,,Vitara Brezza LDi (O) [2016-2018],Jalandhar,Red,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,3995.0,1790.0,1640.0,5.0,48.0
Maruti Suzuki,2014,455000.0,,30183,Petrol,Individual,Manual,First,,,,,,Swift DZire VXI,Mumbai,Grey,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,FWD,3995.0,1695.0,1555.0,5.0,42.0
Volkswagen,2012,375000.0,,78000,Diesel,Individual,Manual,Third,,,,,,Polo Comfortline 1.2L (D),Raipur,Grey,,,,,,,,,
Maruti Suzuki,2016,345000.0,,73190,Petrol,Individual,Manual,Second,,,,,,Wagon R VXI,Nagpur,Grey,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,FWD,3599.0,1495.0,1700.0,5.0,35.0
BMW,2022,4700000.0,,13120,Petrol,Individual,Automatic,First,,,,,,X1 sDrive20i xLine,Pune,White,1998 cc,189 bhp @ 5000 rpm,280 Nm @ 1350 rpm,FWD,4447.0,1821.0,1598.0,5.0,51.0
Hyundai,2014,700000.0,,64000,Petrol,Individual,Manual,First,,,,,,Elantra 1.8 SX MT,Dehradun,White,1797 cc,147 bhp @ 6500 rpm,177 Nm @ 4700 rpm,FWD,4530.0,1775.0,1470.0,5.0,56.0
Honda,2014,499000.0,,140000,Diesel,Individual,Manual,First,,,,,,City E Diesel,Hyderabad,White,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
Maruti Suzuki,2015,590000.0,,39000,Petrol,Individual,Manual,First,,,,,,Ciaz VXi,Delhi,White,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,4490.0,1730.0,1485.0,5.0,43.0
Nissan,2014,490000.0,,56918,Petrol,Individual,Automatic,Second,,,,,,Micra XV CVT [2016-2017],Coimbatore,Blue,1198 cc,76 bhp @ 6000 rpm,104 Nm @ 4400 rpm,FWD,3825.0,1665.0,1530.0,5.0,41.0
Maruti Suzuki,2018,695000.0,,55000,Diesel,Individual,Automatic,First,,,,,,DZire VDi AMT,Delhi,Grey,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,3995.0,1735.0,1515.0,5.0,37.0
Hyundai,2019,1025000.0,,42000,Diesel,Individual,Manual,First,,,,,,Venue SX 1.4 CRDi,Mumbai,Silver,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD,3995.0,1770.0,1605.0,5.0,45.0
Volkswagen,2021,3375000.0,,25000,Petrol,Individual,Automatic,First,,,,,,Tiguan AllSpace 2.0 TSI,Mumbai,Silver,1984 cc,188 bhp @ 4200 rpm,320 Nm @ 1500 rpm,AWD,4701.0,1839.0,1674.0,7.0,60.0
Toyota,2019,2250000.0,,28000,Diesel,Individual,Manual,First,,,,,,Innova 2.4 VX 8 STR [2016-2020],Pune,Maroon,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,RWD,4735.0,1830.0,1795.0,8.0,55.0
Mercedes-Benz,2018,2650000.0,,43000,Diesel,Individual,Automatic,Second,,,,,,GLA 200 d Sport,Mumbai,Grey,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,4424.0,1804.0,1494.0,5.0,50.0
Maruti Suzuki,2021,715000.0,,16000,Petrol,Individual,Manual,First,,,,,,Baleno Delta 1.2,Delhi,Grey,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,FWD,3995.0,1745.0,1500.0,5.0,37.0
Hyundai,2019,1200000.0,,27657,Diesel,Individual,Automatic,Second,,,,,,Creta SX 1.6 AT CRDi,Kolkata,Grey,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD,4270.0,1780.0,1665.0,5.0,55.0
Hyundai,2012,275000.0,,30000,Petrol,Individual,Manual,First,,,,,,Eon 1.0 Kappa Magna + [2014-2016],Indore,White,998 cc,68 bhp @ 6200 rpm,94 Nm @ 3500 rpm,FWD,3515.0,1500.0,1510.0,5.0,32.0
Honda,2012,445000.0,,111000,Petrol,Individual,Manual,First,,,,,,City 1.5 V MT,Ernakulam,Red,1497 cc,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,FWD,4440.0,1695.0,1485.0,5.0,42.0
Mercedes-Benz,2016,1850000.0,,37600,Diesel,Individual,Automatic,First,,,,,,A-Class A 200d,Pune,Red,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1400 rpm,FWD,4299.0,1780.0,1433.0,4.0,50.0
Maruti Suzuki,2017,665000.0,,48000,Diesel,Individual,Manual,First,,,,,,Baleno Alpha 1.3,Delhi,Blue,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,FWD,3995.0,1745.0,1500.0,5.0,37.0
Hyundai,2019,1090000.0,,37000,Diesel,Individual,Manual,First,,,,,,Creta EX 1.4 CRDi,Hyderabad,Blue,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,FWD,4270.0,1780.0,1665.0,5.0,55.0
Mercedes-Benz,2015,5500000.0,,54000,Diesel,Individual,Automatic,First,,,,,,S-Class S 350 CDI,Faridabad,White,2987 cc,255 bhp @ 3600 rpm,620 Nm @ 1600 rpm,RWD,5246.0,1899.0,1494.0,5.0,70.0
Audi,2017,2400000.0,,81802,Diesel,Individual,Automatic,Second,,,,,,A6 35 TDI Matrix,Nashik,Blue,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,FWD,4933.0,1874.0,1455.0,5.0,75.0
Hyundai,2018,1085000.0,,45915,Diesel,Individual,Automatic,First,,,,,,Verna SX Plus 1.6 CRDi AT,Mumbai,Black,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD,4440.0,1729.0,1475.0,5.0,45.0
Hyundai,2021,2140000.0,,24000,Petrol,Individual,Automatic,First,,,,,,Alcazar Signature (O) 6 STR 2.0 Petrol AT,Mumbai,Grey,1999 cc,157 bhp @ 6500 rpm,191 Nm @ 4500 rpm,FWD,4500.0,1790.0,1675.0,6.0,50.0
Honda,2019,795000.0,,22224,Petrol,Individual,Automatic,First,,,,,,Amaze 1.2 V CVT Petrol [2018-2020],Pune,Grey,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3995.0,1695.0,1501.0,5.0,35.0
Maruti Suzuki,2021,1080000.0,,38000,CNG,Individual,Manual,First,,,,,,Ertiga VXI CNG,Delhi,White,1373 cc,94 bhp @ 6000 rpm,130 Nm @ 4000 rpm,FWD,4296.0,1695.0,1685.0,7.0,45.0
Honda,2018,628000.0,,53848,Petrol,Individual,Manual,First,,,,,,Amaze 1.2 S MT Petrol [2018-2020],Delhi,Maroon,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3995.0,1695.0,1501.0,5.0,35.0
BMW,2013,1550000.0,,104264,Diesel,Individual,Automatic,Second,,,,,,3-Series 320d Luxury Line,Hyderabad,Red,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,RWD,4633.0,1811.0,1429.0,5.0,57.0
Mercedes-Benz,2016,2400000.0,,61159,Petrol,Individual,Automatic,Second,,,,,,E-Class E 200,Mumbai,Black,1991 cc,184 bhp @ 5500 rpm,300 Nm @ 1200 rpm,RWD,4879.0,1854.0,1474.0,5.0,80.0
Honda,2015,595000.0,,72000,Petrol,Individual,Manual,First,,,,,,City VX (O) MT,Meerut,Brown,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
Land Rover,2016,3450000.0,,29000,Diesel,Individual,Automatic,First,,,,,,Evoque SE,Delhi,Blue,2179 cc,188 bhp @ 3500 rpm,420 Nm @ 1750 rpm,AWD,4465.0,1900.0,1635.0,5.0,57.0
Honda,2018,819999.0,,42000,Petrol,Individual,Manual,First,,,,,,WR-V VX MT Petrol,Chennai,Maroon,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3999.0,1734.0,1601.0,5.0,40.0
Audi,2012,1490000.0,,40000,Diesel,Individual,Automatic,First,,,,,,Q5 2.0 TDI quattro Premium Plus,Raipur,Black,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,AWD,4629.0,1898.0,1653.0,5.0,75.0
Mahindra,2020,950000.0,,57400,Diesel,Individual,Manual,First,,,,,,XUV300 1.5 W6 [2019-2020],Agra,White,1497 cc,115 bhp @ 3750 rpm,300 Nm @ 1500 rpm,FWD,3995.0,1821.0,1627.0,5.0,42.0
Jaguar,2019,3750000.0,,13500,Diesel,Individual,Automatic,Second,,,,,,XF Prestige Diesel CBU,Delhi,Silver,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,RWD,5067.0,2091.0,1457.0,5.0,66.0
Mercedes-Benz,2021,4950000.0,,12400,Petrol,Individual,Automatic,First,,,,,,C-Class C200 Progressive,Pune,Blue,1991 cc,201 bhp @ 5800 rpm,300 Nm @ 1200 rpm,RWD,4686.0,1810.0,1442.0,5.0,66.0
Jeep,2021,2950000.0,,38000,Diesel,Individual,Automatic,First,,,,,,Compass Model S (O) Diesel 4x4 AT,Pune,White,1956 cc,168 bhp @ 3750 rpm,350 Nm @ 1750 rpm,AWD,4405.0,1818.0,1640.0,5.0,60.0
MG,2019,1625000.0,,7000,Petrol,Individual,Automatic,First,,,,,,Hector Sharp 1.5 DCT Petrol [2019-2020],Pune,Red,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,,4655.0,1835.0,1760.0,5.0,60.0
Toyota,2012,1290000.0,,121000,Diesel,Individual,Manual,Second,,,,,,Fortuner 3.0 4x4 MT,Ludhiana,Gold,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,AWD,4705.0,1840.0,1850.0,7.0,80.0
Toyota,2015,625000.0,,76000,Diesel,Individual,Manual,First,,,,,,Etios Liva GD,Pune,White,1364 cc,67 bhp @ 3800 rpm,170 Nm @ 1800 rpm,FWD,3775.0,1695.0,1510.0,5.0,45.0
Mahindra,2018,1490000.0,,50000,Diesel,Individual,Manual,First,,,,,,XUV500 W10,Chennai,Maroon,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,FWD,4585.0,1890.0,1785.0,7.0,70.0
Hyundai,2013,325000.0,,46721,Petrol,Individual,Automatic,Second,,,,,,i10 Asta 1.2 AT with Sunroof,Thane,Silver,1197 cc,80@5200,111@4000,FWD,3565.0,1595.0,1550.0,5.0,35.0
Mahindra,2017,1190000.0,,41470,Diesel,Individual,Automatic,First,,,,,,XUV500 W10 AT,Delhi,Black,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,FWD,4585.0,1890.0,1785.0,7.0,70.0
Mahindra,2013,625000.0,,170000,Diesel,Individual,Manual,Third,,,,,,Scorpio VLX 2WD Airbag BS-IV,Salem,White,2179 cc,120 bhp @ 4000 rpm,290 Nm @ 1800 rpm,RWD,4430.0,1817.0,1975.0,8.0,60.0
Land Rover,2014,5375000.0,,80000,Diesel,Individual,Automatic,Second,,,,,,Range Rover Sport SDV6 HSE,Delhi,White,2993 cc,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,AWD,4879.0,2073.0,1780.0,5.0,77.0
Honda,2018,1138000.0,,6000,Petrol,Corporate,Automatic,First,,,,,,City ZX CVT Petrol [2017-2019],Mumbai,Silver,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,FWD,4440.0,1695.0,1495.0,5.0,40.0
Audi,2021,4250000.0,,17000,Petrol,Individual,Automatic,First,,,,,,A4 1.8 TFSI Multitronic Premium Plus,Mumbai,White,1798 cc,170 bhp @ 3800 rpm,320 Nm @ 1400 rpm,FWD,4701.0,1826.0,1427.0,5.0,63.0
Honda,2014,365000.0,,31000,Petrol,Individual,Manual,First,,,,,,Brio S MT,Kharar,White,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,FWD,3610.0,1680.0,1500.0,5.0,35.0
Chevrolet,2014,475000.0,,73265,Diesel,Individual,Automatic,Second,,,,,,Cruze LTZ AT,Delhi,White,1998 cc,164 bhp @ 3800 rpm,380 Nm @ 2000 rpm,FWD,4597.0,1788.0,1477.0,5.0,60.0
Hyundai,2019,1225000.0,,47000,Diesel,Individual,Manual,First,,,,,,Creta SX 1.6 CRDi,Jalandhar,White,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1500 rpm,FWD,4270.0,1780.0,1665.0,5.0,55.0
Maruti Suzuki,2017,725000.0,,42000,Diesel,Individual,Manual,First,,,,,,Ertiga VDI SHVS,Delhi,White,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,FWD,4296.0,1695.0,1685.0,7.0,45.0
Mercedes-Benz,2017,2450000.0,,25000,Diesel,Individual,Automatic,Second,,,,,,GLA 200 CDI Sport,Mumbai,White,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,FWD,4417.0,1804.0,1494.0,5.0,50.0
Hyundai,2009,225000.0,,140000,Diesel,Individual,Manual,Third,,,,,,Sonata 2.0 CRDi,Yamunanagar,Silver,1991 cc,142@4000,323@2000,FWD,4800.0,1832.0,1485.0,5.0,70.0
Maruti Suzuki,2018,695000.0,,68818,Petrol,Individual,Automatic,First,,,,,,DZire VXi AMT,Mumbai,Silver,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,FWD,3995.0,1735.0,1515.0,5.0,37.0
Toyota,2018,2200000.0,,57000,Diesel,Individual,Automatic,First,,,,,,Innova 2.8 ZX AT 7 STR [2016-2020],Pune,Grey,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,RWD,4735.0,1830.0,1795.0,7.0,55.0
Honda,2020,950000.0,,39000,Diesel,Individual,Automatic,First,,,,,,Amaze 1.5 VX CVT Diesel,Ludhiana,White,1498 cc,79 bhp @ 3600 rpm,160 Nm @ 1750 rpm,FWD,3995.0,1695.0,1501.0,5.0,35.0
Toyota,2022,2598000.0,,12050,Petrol,Individual,Automatic,First,,,,,,Innova ZX 2.7 AT 7 STR,Delhi,Black,2694 cc,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,RWD,4735.0,1830.0,1795.0,7.0,65.0
Honda,2017,585000.0,,24100,Petrol,Individual,Manual,First,,,,,,Jazz VX Petrol,Mumbai,Silver,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,FWD,3955.0,1694.0,1544.0,5.0,40.0
Ford,2017,434999.0,,23000,Petrol,Individual,Manual,First,,,,,,Aspire Titanium 1.2 Ti-VCT,Delhi,White,1196 cc,87 bhp @ 6300 rpm,112 Nm @ 4000 rpm,FWD,3995.0,1695.0,1525.0,5.0,42.0
Maruti Suzuki,2009,295000.0,,185000,Diesel,Individual,Manual,First,,,,,,Swift VDi,Coimbatore,Grey,1248 cc,75@4000,190@2000,FWD,3760.0,1690.0,1530.0,5.0,43.0
Maruti Suzuki,2019,910000.0,,76000,Diesel,Individual,Manual,First,,,,,,Ciaz Delta 1.5 Diesel,Hyderabad,White,1498 cc,94 bhp @ 4000 rpm,225 Nm @ 1500 rpm,FWD,4490.0,1730.0,1485.0,5.0,43.0
Maruti Suzuki,2020,565000.0,,47000,Petrol,Individual,Manual,First,,,,,,Celerio VXi,Hyderabad,White,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,FWD,3695.0,1600.0,1560.0,5.0,35.0
Toyota,2021,1050000.0,,1910,Petrol,Individual,Automatic,First,,,,,,Urban Cruiser Premium Grade AT,Varanasi,White,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,FWD,3995.0,1790.0,1640.0,5.0,48.0
Hyundai,2019,990000.0,,23000,Diesel,Individual,Manual,First,,,,,,Creta E Plus 1.4 CRDI,Ahmedabad,Orange,1396 cc,89 bhp @ 4000 rpm,224 Nm @ 1500 rpm,FWD,4270.0,1780.0,1630.0,5.0,60.0
Audi,2020,2590000.0,,36978,Diesel,Individual,Automatic,Second,,,,,,A3 35 TDI Premium Plus,Chandigarh,Blue,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,FWD,4456.0,1796.0,1416.0,5.0,50.0
Mahindra,2016,1000000.0,,33000,Diesel,Individual,Manual,First,,,,,,XUV500 W8 AWD [2015-2017],Rudrapur,White,2179 cc,138 bhp @ 3750 rpm,330 Nm @ 1600 rpm,AWD,4585.0,1890.0,1785.0,7.0,70.0
Hyundai,2012,254999.0,,18954,Petrol,Individual,Manual,First,,,,,,i10 1.1L iRDE ERA Special Edition,Patna,White,1086 cc,68 bhp @ 5500 rpm,99.081 Nm @ 4500 rpm,FWD,3585.0,1595.0,1550.0,5.0,35.0
